material_id,pretty_formula,elements,count,density,elasticity.poisson_ratio,elasticity.K_VRH,melting_point,thermal_conductivity,radius,electronegativity,specific_heat,spacegroup.crystal_system,C11,C22,C33,C12,C13,C23,C44,C55,C66
mp-30885,YZn5,"['Y', 'Zn']","[1, 5]",6.674758074,0.25,79,877.0666667,102.8333333,1.536666667,0.149576267,0.370666667,hexagonal,132,132,162,53,44,44,55,55,40
mp-30886,YZn12,"['Y', 'Zn']","[1, 12]",7.031698909,0.23,79,777.7815385,112.0769231,1.473846154,0.152578477,0.38,tetragonal,126,163,163,48,48,34,44,55,55
mp-31138,MnPd3,"['Mn', 'Pd']","[1, 3]",10.19207711,0.34,151,1750.7875,55.95,1.67,0.1418418,0.30225,tetragonal,185,185,187,130,134,134,85,85,80
mp-31277,Sn4Ir,"['Sn', 'Ir']","[4, 1]",9.269841022,0.29,72,951.864,83.6,1.52,0.1926536,0.2042,tetragonal,127,127,109,49,48,48,33,33,41
mp-31324,Li2In,"['Li', 'In']","[2, 1]",3.818917214,0.12,24,445.71,84,1.633333333,0.124805333,2.404,orthorhombic,50,61,69,13,-9,20,46,9,40
mp-31326,Mg2In,"['Mg', 'In']","[2, 1]",3.873200354,0.36,40,758.5833333,134,1.486666667,0.135839333,0.761333333,hexagonal,65,65,42,29,34,34,11,11,18
mp-31348,Sc2In,"['Sc', 'In']","[2, 1]",4.870411778,0.25,65,1352.583333,38,1.746666667,0.1343322,0.448666667,hexagonal,121,121,127,60,25,25,40,40,31
mp-31503,Mg9Sn5,"['Mg', 'Sn']","[9, 5]",3.942363361,0.25,43,773.7428571,126.7857143,1.45,0.141789714,0.738214286,trigonal,88,88,84,27,18,18,18,18,30
mp-316,MnV,"['Mn', 'V']","[1, 1]",7.40626179,0.28,243,1851,19.4,1.66,0.1313094,0.481,cubic,492,492,492,118,118,118,91,91,91
mp-317,SnRh,"['Sn', 'Rh']","[1, 1]",10.39065791,0.33,139,1371.04,108.5,1.59,0.15944495,0.233,cubic,208,208,208,104,104,104,56,56,56
mp-318,SrIr2,"['Sr', 'Ir']","[1, 2]",13.4263047,0.43,226,2176,111.6666667,1.93,0.206876067,0.189,cubic,248,248,248,215,215,215,52,52,52
mp-321,RhPb2,"['Rh', 'Pb']","[1, 2]",12.44565599,0.33,80,1146.073333,73.33333333,1.603333333,0.1655533,0.187333333,tetragonal,109,133,133,48,48,83,46,22,22
mp-328,Zr2Ni,"['Zr', 'Ni']","[2, 1]",7.189329356,0.42,122,1994.666667,45.66666667,1.87,0.132328067,0.335,tetragonal,155,166,166,92,92,126,11,24,24
mp-372,VPt3,"['V', 'Pt']","[1, 3]",17.47473626,0.3,241,2076.8,61.75,1.755,0.2245161,0.221,cubic,350,350,350,187,187,187,135,135,135
mp-417,MnRh,"['Mn', 'Rh']","[1, 1]",9.28037591,0.31,182,1878,78.9,1.67,0.13806115,0.3605,cubic,258,258,258,145,145,145,103,103,103
mp-429,ZnNi,"['Zn', 'Ni']","[1, 1]",8.555705664,0.31,146,1210.34,105.5,1.455,0.1511793,0.4155,tetragonal,222,222,174,84,132,132,106,106,65
mp-432,NbRu,"['Nb', 'Ru']","[1, 1]",9.95447623,0.4,237,2678.5,87,1.88,0.1328638,0.253,tetragonal,308,308,319,207,196,196,49,49,55
mp-481,ScPt3,"['Sc', 'Pt']","[1, 3]",16.23708686,0.3,200,1984.55,58,1.7875,0.222528325,0.23875,cubic,289,289,289,155,155,155,110,110,110
mp-485,ZrNi3,"['Zr', 'Ni']","[1, 3]",8.426584523,0.32,170,1828,74,1.6325,0.141627275,0.4025,hexagonal,268,268,302,121,114,114,59,59,74
mp-506,MgPd,"['Mg', 'Pd']","[1, 1]",6.693303426,0.44,94,1375.525,116,1.57,0.1328358,0.6345,cubic,90,90,90,96,96,96,57,57,57
mp-510430,Li13In3,"['Li', 'In']","[13, 3]",2.471080344,0.2,23,449.20125,84.4375,1.649375,0.116181188,2.8786875,cubic,36,36,36,17,17,17,26,26,26
mp-510437,In3Pd2,"['In', 'Pd']","[3, 2]",8.879013932,0.32,89,989.07,78,1.612,0.15614904,0.238,trigonal,130,130,170,67,59,59,36,36,32
mp-542429,Mg3Rh,"['Mg', 'Rh']","[3, 1]",3.867123549,0.32,66,1251.5,157.5,1.52,0.126442475,0.82975,hexagonal,108,108,120,54,37,37,21,21,27
mp-543001,Zr5Sn4,"['Zr', 'Sn']","[5, 4]",7.607774398,0.25,104,1406.702222,42.55555556,1.788888889,0.148516833,0.254777778,hexagonal,192,192,194,67,55,55,58,58,62
mp-544,Ti3Ir,"['Ti', 'Ir']","[3, 1]",8.833384057,0.46,169,2140.5,54,1.77,0.155287775,0.4255,cubic,181,181,181,162,162,162,17,17,17
mp-556,ZrNi,"['Zr', 'Ni']","[1, 1]",7.396409209,0.38,138,1928,57,1.775,0.13604775,0.362,orthorhombic,194,196,175,117,124,102,9,65,77
mp-559,YPd3,"['Y', 'Pd']","[1, 3]",9.55077203,0.31,126,1820.7875,58.25,1.7975,0.13844535,0.254,cubic,180,180,180,99,99,99,69,69,69
mp-565,Sn2Rh,"['Sn', 'Rh']","[2, 1]",9.246736921,0.31,108,1082.386667,94.66666667,1.543333333,0.1656473,0.229333333,tetragonal,173,189,189,72,72,68,56,34,34
mp-567181,ZrRh,"['Zr', 'Rh']","[1, 1]",8.722131321,0.35,162,2182.5,86.5,1.895,0.1328633,0.2625,orthorhombic,225,224,217,135,147,114,41,68,78
mp-567276,TaV2,"['Ta', 'V']","[1, 2]",10.38566089,0.41,201,2552,39.66666667,1.806666667,0.163083267,0.37,cubic,253,253,253,175,175,175,40,40,40
mp-567412,Y5Sn3,"['Y', 'Sn']","[5, 3]",5.778885589,0.21,62,1313.78,35.75,1.86875,0.142831125,0.26075,hexagonal,136,136,105,41,27,27,41,41,47
mp-567653,Ti3Ni4,"['Ti', 'Ni']","[3, 4]",6.846277969,0.39,163,1819.285714,61.42857143,1.605714286,0.136988329,0.477285714,trigonal,220,220,255,144,122,122,34,34,38
mp-567750,ScRu2,"['Sc', 'Ru']","[1, 2]",8.261847236,0.38,190,2342.666667,85.33333333,1.8,0.1315607,0.344,hexagonal,266,266,248,166,150,150,46,46,50
mp-567982,TaSn2,"['Ta', 'Sn']","[1, 2]",10.17019194,0.29,103,1433.386667,63.66666667,1.633333333,0.196895,0.194666667,orthorhombic,182,181,160,68,77,58,55,60,35
mp-568186,YRu2,"['Y', 'Ru']","[1, 2]",8.939232862,0.38,167,2337.666667,85.66666667,1.893333333,0.132332467,0.253333333,hexagonal,231,231,231,157,124,124,42,42,37
mp-568419,Mg3Ir,"['Mg', 'Ir']","[3, 1]",5.881688096,0.32,76,1377,157.5,1.5375,0.153998,0.802,hexagonal,123,123,129,59,47,47,26,26,32
mp-568992,ZrIr,"['Zr', 'Ir']","[1, 1]",12.59589956,0.34,187,2433.5,86.5,1.93,0.18797435,0.207,orthorhombic,271,268,245,145,174,132,51,89,87
mp-569073,LiSn,"['Li', 'Sn']","[1, 1]",4.987740097,0.27,35,479.385,76,1.56,0.1415725,1.8555,monoclinic,58,73,58,25,20,21,18,18,17
mp-569196,YNi3,"['Y', 'Ni']","[1, 3]",7.60099949,0.33,132,1745.75,72.5,1.6475,0.14082975,0.40325,trigonal,204,204,214,106,89,89,51,51,49
mp-569250,VIr,"['V', 'Ir']","[1, 1]",14.5275897,0.31,273,2461,90.5,1.755,0.1891972,0.309,orthorhombic,413,411,465,242,175,167,164,88,111
mp-569265,Mg3Pt,"['Mg', 'Pt']","[3, 1]",5.755376497,0.35,71,1202.6,138,1.53,0.1554605,0.802,hexagonal,111,111,135,65,37,37,17,17,23
mp-569426,SrZn2,"['Sr', 'Zn']","[1, 2]",4.961626692,0.31,35,811.7866667,91.66666667,1.676666667,0.142937267,0.359,orthorhombic,62,47,74,22,16,29,19,7,18
mp-569708,TiPt3,"['Ti', 'Pt']","[1, 3]",17.02746476,0.3,234,2016.3,59.5,1.7675,0.223523425,0.2305,trigonal,394,394,406,162,147,147,91,91,116
mp-570199,Ti3Pd5,"['Ti', 'Pd']","[3, 5]",8.904611772,0.38,162,1870.40625,53.25,1.71625,0.136278638,0.348625,tetragonal,191,191,246,170,122,122,59,59,93
mp-570276,ZrZn,"['Zr', 'Zn']","[1, 1]",6.949384388,0.31,108,1410.34,71.5,1.74,0.14002025,0.3345,cubic,141,141,141,91,91,91,71,71,71
mp-570428,Sc3In,"['Sc', 'In']","[3, 1]",4.451605958,0.25,62,1467.9375,32.5,1.77,0.130594975,0.4755,cubic,103,103,103,41,41,41,43,43,43
mp-570491,TaNi3,"['Ta', 'Ni']","[1, 3]",12.03461453,0.31,222,2118.5,82.5,1.6175,0.16905035,0.36725,tetragonal,303,303,334,194,167,167,121,121,129
mp-570578,ZrIn3,"['Zr', 'In']","[1, 3]",7.874312303,0.23,72,854.3125,67.25,1.685,0.154394675,0.24575,tetragonal,124,124,129,67,36,36,48,48,79
mp-570673,ScNi5,"['Sc', 'Ni']","[1, 5]",7.335250997,0.29,159,1742.333333,78.5,1.548333333,0.14256955,0.461833333,hexagonal,260,260,321,114,90,90,70,70,73
mp-570832,SrPt5,"['Sr', 'Pt']","[1, 5]",15.31613147,0.31,161,1876.166667,65.83333333,1.84,0.233843033,0.161,hexagonal,232,232,328,105,117,117,68,68,64
mp-570896,Tl2Pd,"['Tl', 'Pd']","[2, 1]",12.2406307,0.38,54,994.0166667,54.66666667,1.603333333,0.163640533,0.166666667,tetragonal,77,65,65,44,44,52,23,15,15
mp-570923,YRe2,"['Y', 'Re']","[1, 2]",13.50377706,0.37,203,2905.666667,37.66666667,1.96,0.202910467,0.186666667,hexagonal,294,294,301,169,150,150,44,44,62
mp-571030,TlPd3,"['Tl', 'Pd']","[1, 3]",12.76041459,0.37,133,1515.2875,65.5,1.6575,0.15138245,0.215,tetragonal,173,173,159,99,124,124,63,63,42
mp-571160,Tl2Pt,"['Tl', 'Pt']","[2, 1]",14.23753822,0.36,65,1065.133333,54.66666667,1.63,0.201268,0.129666667,tetragonal,139,91,91,42,42,53,22,14,14
mp-571499,TaIr,"['Ta', 'Ir']","[1, 1]",19.15566076,0.34,274,3014.5,103.5,1.9,0.2428205,0.1365,orthorhombic,462,441,453,196,170,188,88,72,72
mp-571664,Zr2Rh,"['Zr', 'Rh']","[2, 1]",7.817083064,0.47,126,2164.333333,65.33333333,1.95,0.1302051,0.268666667,tetragonal,155,158,158,93,93,155,15,6,6
mp-592,TiRu,"['Ti', 'Ru']","[1, 1]",8.419437355,0.28,212,2274,71,1.77,0.13050655,0.3805,cubic,408,408,408,114,114,114,86,86,86
mp-600561,LiRh,"['Li', 'Rh']","[1, 1]",6.727331089,0.31,108,1345.345,117.5,1.7,0.12296545,1.8665,hexagonal,262,262,168,116,26,26,21,21,73
mp-615,YMg,"['Y', 'Mg']","[1, 1]",3.419333592,0.29,41,1361,88.5,1.785,0.1216713,0.6545,cubic,50,50,50,37,37,37,39,39,39
mp-625,Mg3Ru2,"['Mg', 'Ru']","[3, 2]",5.408089108,0.29,107,1596.6,144,1.582,0.12804616,0.7102,cubic,158,158,158,82,82,82,62,62,62
mp-635,ScRh3,"['Sc', 'Rh']","[1, 3]",9.598869613,0.3,184,2131.25,116.5,1.7575,0.13547425,0.322,cubic,251,251,251,151,151,151,119,119,119
mp-636328,TiPd3,"['Ti', 'Pd']","[1, 3]",10.02818286,0.29,178,1856.2875,59.5,1.7075,0.138861625,0.31375,cubic,260,260,260,137,137,137,111,111,111
mp-636334,SnRh2,"['Sn', 'Rh']","[1, 2]",10.99591215,0.36,177,1659.693333,122.3333333,1.636666667,0.1532426,0.236666667,orthorhombic,253,286,239,115,137,157,65,51,44
mp-637255,Ti2Sn3,"['Ti', 'Sn']","[2, 3]",7.060316034,0.27,87,1079.448,49,1.574,0.15617668,0.3424,orthorhombic,167,172,140,49,51,54,42,40,51
mp-638,SrZn5,"['Sr', 'Zn']","[1, 5]",5.987804511,0.26,53,752.2333333,105.8333333,1.548333333,0.149044533,0.3735,hexagonal,81,81,124,38,30,30,37,37,22
mp-640041,NbZn16,"['Nb', 'Zn']","[1, 16]",7.295698762,0.33,85,813.6988235,116.1176471,1.452941176,0.153559235,0.380941176,orthorhombic,107,139,117,59,73,71,49,26,43
mp-669692,NbPd3,"['Nb', 'Pd']","[1, 3]",10.82978166,0.32,196,2058.5375,67.5,1.7625,0.14004025,0.25,orthorhombic,330,333,316,122,140,131,73,75,60
mp-669917,ZrRh,"['Zr', 'Rh']","[1, 1]",8.702258262,0.36,156,2182.5,86.5,1.895,0.1328633,0.2625,orthorhombic,227,176,242,133,136,122,64,48,50
mp-675,ZrW2,"['Zr', 'W']","[1, 2]",13.52058818,0.32,215,3172.666667,121,1.973333333,0.2009965,0.182333333,cubic,316,316,316,165,165,165,95,95,95
mp-680671,Mg4Zn7,"['Mg', 'Zn']","[4, 7]",4.902721695,0.28,61,776.4327273,134.5454545,1.430909091,0.142967145,0.619636364,monoclinic,103,117,114,37,40,33,31,29,29
mp-680677,Sn3Ru2,"['Sn', 'Ru']","[3, 2]",9.453350882,0.3,127,1345.848,88.2,1.582,0.16189096,0.2284,tetragonal,194,194,180,119,86,86,64,64,79
mp-6938,ZnRh,"['Zn', 'Rh']","[1, 1]",10.04279087,0.32,173,1464.84,135,1.575,0.14799485,0.316,cubic,233,233,233,144,144,144,99,99,99
mp-718,SnPd3,"['Sn', 'Pd']","[1, 3]",10.97337466,0.34,146,1497.3075,70.75,1.63,0.1525337,0.2385,cubic,190,190,190,124,124,124,69,69,69
mp-7226,V3Ni,"['V', 'Ni']","[3, 1]",6.898754916,0.3,201,2069.25,46,1.655,0.1323025,0.4745,cubic,369,369,369,117,117,117,75,75,75
mp-728,Li2Pd,"['Li', 'Pd']","[2, 1]",4.698738072,0.31,48,911.81,80.66666667,1.676666667,0.1180712,2.407333333,hexagonal,73,73,152,31,21,21,13,13,21
mp-7343,Y3Pt,"['Y', 'Pt']","[3, 1]",6.867785989,0.35,56,1859.6,30.75,2.0325,0.15550145,0.24625,orthorhombic,95,70,92,41,46,39,8,26,29
mp-7396,Li3Tl,"['Li', 'Tl']","[3, 1]",5.009351079,0.58,37,484.5175,75.25,1.6425,0.1221815,2.64875,cubic,28,28,28,41,41,41,30,30,30
mp-755328,ZrSn2,"['Zr', 'Sn']","[1, 2]",7.85190591,0.24,87,1046.053333,52.33333333,1.653333333,0.1603309,0.241666667,orthorhombic,174,228,160,27,23,65,51,57,33
mp-784630,Ni2Mo,"['Ni', 'Mo']","[2, 1]",9.444207552,0.32,233,2117.333333,107,1.626666667,0.1418936,0.379,orthorhombic,303,409,380,187,202,114,56,138,145
mp-7924,Li2Sn5,"['Li', 'Sn']","[2, 5]",5.966776551,0.38,42,490.3971429,72.14285714,1.512857143,0.157206571,1.155428571,tetragonal,101,57,57,12,12,56,16,18,18
mp-850,ScNi2,"['Sc', 'Ni']","[1, 2]",6.624090473,0.32,144,1756.666667,66,1.606666667,0.1379323,0.480666667,cubic,200,200,200,115,115,115,76,76,76
mp-861610,Tc3Pd,"['Tc', 'Pd']","[3, 1]",11.35491008,0.26,253,2279.5125,56.25,1.795,0.1368513,0.24325,hexagonal,416,416,556,160,145,145,149,149,128
mp-861889,Sc3Tc,"['Sc', 'Tc']","[3, 1]",4.779629084,0.54,88,1968,24.75,1.8375,0.123152275,0.47775,hexagonal,92,92,147,104,64,64,-19,-19,-6
mp-861910,Sc3Hg,"['Sc', 'Hg']","[3, 1]",6.095376435,0.28,66,1419.08,14.075,1.8075,0.131787475,0.4515,hexagonal,110,110,118,44,41,41,34,34,33
mp-861931,LiPt3,"['Li', 'Pt']","[1, 3]",16.6923426,0.3,179,1644.4725,75.25,1.745,0.21895575,0.972,cubic,258,258,258,140,140,140,107,107,107
mp-861936,LiPd3,"['Li', 'Pd']","[1, 3]",9.120448091,0.35,122,1484.46,75.25,1.685,0.13429395,1.05525,cubic,154,154,154,107,107,107,60,60,60
mp-862260,ScZn3,"['Sc', 'Zn']","[1, 3]",6.031670533,0.36,78,973.01,94,1.525,0.146209675,0.43,hexagonal,98,98,161,82,45,45,42,42,8
mp-862586,Re3Pd,"['Re', 'Pd']","[3, 1]",18.44516637,0.26,297,3051.2625,54,1.8325,0.2186442,0.1645,hexagonal,492,492,652,182,172,172,173,173,155
mp-862589,Re3Pt,"['Re', 'Pt']","[3, 1]",20.81213957,0.24,324,3104.6,54,1.8525,0.2468648,0.13675,hexagonal,566,566,703,188,179,179,198,198,189
mp-862604,Re3Ni,"['Re', 'Ni']","[3, 1]",18.34697208,0.27,326,3026.25,58.75,1.7825,0.219439,0.21425,hexagonal,571,571,642,220,178,178,153,153,175
mp-862620,IrRu3,"['Ir', 'Ru']","[1, 3]",14.63181571,0.26,314,2640,127.5,1.785,0.16600205,0.21175,hexagonal,553,553,672,191,169,169,157,157,181
mp-862655,Ru3W,"['Ru', 'W']","[3, 1]",13.99637576,0.28,309,2879,132.5,1.8175,0.16299965,0.21175,hexagonal,510,510,581,208,191,191,162,162,151
mp-862679,TaZn2,"['Ta', 'Zn']","[1, 2]",11.4985232,0.25,152,1558.453333,99,1.613333333,0.1816282,0.305333333,hexagonal,269,269,272,86,96,96,88,88,92
mp-863709,Ir3Rh,"['Ir', 'Rh']","[3, 1]",19.49526672,0.24,324,2613.5,150,1.7825,0.223504475,0.16075,tetragonal,534,534,536,219,218,218,237,237,239
mp-864735,Mn3Ir,"['Mn', 'Ir']","[3, 1]",12.62538677,0.3,359,1824,43.35,1.6575,0.1642283,0.391,hexagonal,543,543,717,227,251,251,167,167,158
mp-864889,ZrZn3,"['Zr', 'Zn']","[1, 3]",7.245114337,0.33,100,1051.51,95.75,1.58,0.147586025,0.36125,hexagonal,142,142,179,87,67,67,46,46,27
mp-864937,Mg3Sc,"['Mg', 'Sc']","[3, 1]",2.131587945,0.28,43,1145.75,124,1.5475,0.121078825,0.90775,hexagonal,73,73,88,35,22,22,20,20,19
mp-864938,Mg3Tl,"['Mg', 'Tl']","[3, 1]",4.917374418,0.34,36,836.5,131.5,1.4775,0.13459475,0.80075,hexagonal,58,58,58,29,22,22,9,9,15
mp-864941,MgSc2,"['Mg', 'Sc']","[1, 2]",2.653199586,0.3,49,1517,64,1.71,0.120136867,0.712333333,orthorhombic,110,84,76,11,27,49,35,33,9
mp-864984,MnV3,"['Mn', 'V']","[1, 3]",6.851730115,0.38,209,2017,25.2,1.685,0.1293219,0.483,cubic,330,330,330,149,149,149,38,38,38
mp-865022,MnIr3,"['Mn', 'Ir']","[1, 3]",18.80669977,0.28,264,2434,114.45,1.7525,0.2221161,0.219,hexagonal,473,473,533,133,160,160,97,97,170
mp-865342,Zn3Rh,"['Zn', 'Rh']","[3, 1]",8.803773943,0.34,128,1078.76,127.5,1.4975,0.151573325,0.352,tetragonal,165,165,186,136,91,91,50,50,110
mp-865355,Zn3Pt,"['Zn', 'Pt']","[3, 1]",11.15968035,0.41,128,1029.86,108,1.5075,0.18059135,0.32425,tetragonal,151,151,201,152,87,87,66,66,78
mp-865357,Zn3Pd,"['Zn', 'Pd']","[3, 1]",8.582254103,0.4,112,976.5225,108,1.4875,0.15237075,0.352,tetragonal,136,136,178,138,72,72,59,59,84
mp-865362,Zn3Ir,"['Zn', 'Ir']","[3, 1]",11.38838028,0.34,145,1204.26,127.5,1.515,0.17912885,0.32425,tetragonal,185,185,208,150,108,108,62,62,115
mp-865376,YMg3,"['Y', 'Mg']","[1, 3]",2.731203846,0.3,40,1142,124.25,1.6175,0.12165765,0.83975,cubic,47,47,47,37,37,37,41,41,41
mp-865382,V3Ru,"['V', 'Ru']","[3, 1]",7.857833738,0.32,225,2289,53.25,1.7275,0.12991315,0.42325,cubic,399,399,399,139,139,139,72,72,72
mp-865385,V3Re,"['V', 'Re']","[3, 1]",10.27218635,0.36,236,2502,35.25,1.7525,0.1563799,0.39825,cubic,363,363,363,173,173,173,58,58,58
mp-865496,VIr3,"['V', 'Ir']","[1, 3]",18.48599222,0.26,320,2600,120.25,1.7775,0.2201286,0.221,hexagonal,593,593,640,187,171,171,154,154,203
mp-865583,Y2Mg,"['Y', 'Mg']","[2, 1]",3.820194971,0.31,41,1507,64.66666667,1.896666667,0.1216804,0.531,orthorhombic,89,76,63,7,28,38,37,38,3
mp-865604,Li5Mg,"['Li', 'Mg']","[5, 1]",0.816178166,0.31,17,531.9083333,97.5,1.633333333,0.1078515,3.078333333,hexagonal,30,30,40,16,6,6,6,6,7
mp-865611,MgRh3,"['Mg', 'Rh']","[1, 3]",9.436342303,0.3,182,1908.5,152.5,1.66,0.136039425,0.43925,orthorhombic,305,346,321,121,119,92,65,86,68
mp-865900,Ti3Tl,"['Ti', 'Tl']","[3, 1]",7.840057831,0.28,110,1600,28,1.71,0.135884525,0.42425,tetragonal,162,162,158,100,78,78,70,70,97
mp-865907,LiZn3,"['Li', 'Zn']","[1, 3]",5.837213629,0.36,58,632.9325,111.25,1.4825,0.1426371,1.16325,cubic,57,57,57,58,58,58,65,65,65
mp-865939,LiMg2,"['Li', 'Mg']","[1, 2]",1.47481304,0.2,30,766.5633333,135,1.523333333,0.116127,1.846333333,tetragonal,43,43,44,21,24,24,37,37,35
mp-866046,Ti3In,"['Ti', 'In']","[3, 1]",5.888116333,0.32,108,1563.1875,37,1.71,0.133580275,0.45075,hexagonal,171,171,212,82,65,65,35,35,45
mp-866161,VRh3,"['V', 'Rh']","[1, 3]",10.79492783,0.28,251,2223.5,120.25,1.725,0.137462025,0.30425,hexagonal,439,439,482,156,148,148,101,101,141
mp-866184,Ti3Pb,"['Ti', 'Pb']","[3, 1]",7.79741201,0.42,107,1605.9025,25.25,1.705,0.137000525,0.432,hexagonal,83,83,194,159,71,71,11,11,-38
mp-866186,Ti3Zn,"['Ti', 'Zn']","[3, 1]",5.349155214,0.29,111,1628.92,46.5,1.675,0.131310725,0.48925,cubic,168,168,168,82,82,82,63,63,63
mp-867226,Li3In,"['Li', 'In']","[3, 1]",3.062220684,0.29,25,447.705,84.25,1.6425,0.11987725,2.67525,cubic,30,30,30,23,23,23,26,26,26
mp-867227,Li3Pt,"['Li', 'Pt']","[3, 1]",6.37266838,0.41,48,850.6175,81.75,1.695,0.14304725,2.65,cubic,46,46,46,49,49,49,38,38,38
mp-867229,RbSn3,"['Rb', 'Sn']","[1, 3]",4.859960939,0.32,43,456.925,64.75,1.75,0.1597105,0.2565,hexagonal,103,103,39,26,32,32,8,8,38
mp-867262,ScTc3,"['Sc', 'Tc']","[1, 3]",9.058684621,0.31,214,2276,42.25,1.8325,0.130690225,0.32125,cubic,362,362,362,140,140,140,79,79,79
mp-867281,Tc3Pt,"['Tc', 'Pt']","[3, 1]",13.81249377,0.24,283,2332.85,56.25,1.815,0.1650719,0.2155,hexagonal,495,495,611,170,153,153,172,172,162
mp-867356,TcRu3,"['Tc', 'Ru']","[1, 3]",11.85200389,0.25,314,2562.75,102.75,1.7925,0.13685185,0.23925,hexagonal,548,548,592,201,185,185,188,188,174
mp-867357,Tc3Ni,"['Tc', 'Ni']","[3, 1]",10.76360121,0.28,284,2254.5,61,1.745,0.1376461,0.293,hexagonal,482,482,556,192,162,162,138,138,145
mp-867792,ReIr3,"['Re', 'Ir']","[1, 3]",21.67636944,0.31,349,2919,124.5,1.82,0.2491741,0.13425,hexagonal,603,603,655,219,211,211,106,106,192
mp-867816,TaRu3,"['Ta', 'Ru']","[1, 3]",13.47656327,0.31,265,2777.75,104.25,1.835,0.1618823,0.2135,cubic,361,361,361,217,217,217,162,162,162
mp-873,VPd3,"['V', 'Pd']","[1, 3]",10.39870408,0.31,178,1916.7875,61.75,1.695,0.1398543,0.30425,tetragonal,231,231,256,164,138,138,107,107,118
mp-891,TaNi3,"['Ta', 'Ni']","[1, 3]",12.03346328,0.33,218,2118.5,82.5,1.6175,0.16905035,0.36725,orthorhombic,348,387,366,154,153,126,54,68,84
mp-892,ScPt,"['Sc', 'Pt']","[1, 1]",11.00577503,0.36,136,1927.7,44,1.805,0.18814665,0.3445,cubic,174,174,174,117,117,117,51,51,51
mp-894,ZnPt,"['Zn', 'Pt']","[1, 1]",14.74253279,0.34,172,1367.04,96,1.595,0.2060309,0.2605,tetragonal,278,278,208,92,150,150,78,78,56
mp-899,InRh,"['In', 'Rh']","[1, 1]",10.59401245,-1.55,151,1333.375,116,1.645,0.15253395,0.239,cubic,87,87,87,184,184,184,75,75,75
mp-921,YRh2,"['Y', 'Rh']","[1, 2]",9.009607652,0.32,152,2091,105.6666667,1.86,0.134458133,0.257333333,cubic,213,213,213,122,122,122,76,76,76
mp-934,LiTl,"['Li', 'Tl']","[1, 1]",8.348370245,0.28,31,515.345,65.5,1.615,0.13927,1.8085,cubic,45,45,45,25,25,25,22,22,22
mp-945,NiPt,"['Ni', 'Pt']","[1, 1]",15.71533577,0.31,213,1884.7,81.5,1.63,0.2020584,0.288,tetragonal,348,348,275,131,173,173,120,120,70
mp-950,NaZn13,"['Na', 'Zn']","[1, 13]",6.241478257,0.21,64,669.6935714,121.4285714,1.454285714,0.150727671,0.447571429,cubic,134,134,134,29,29,29,41,41,41
mp-952,MoPt2,"['Mo', 'Pt']","[1, 2]",17.39009884,0.28,272,2326.266667,94.33333333,1.813333333,0.215029067,0.172333333,orthorhombic,415,485,462,203,217,122,94,169,177
mp-953,NbZn3,"['Nb', 'Zn']","[1, 3]",7.80232109,0.25,119,1207.01,103.5,1.56,0.1483834,0.358,cubic,187,187,187,85,85,85,90,90,90
mp-971779,ZnRh3,"['Zn', 'Rh']","[1, 3]",11.03001689,0.31,208,1850.92,142.5,1.6525,0.144416375,0.28,tetragonal,288,288,284,171,167,167,121,121,114
mp-972048,Zn6Mo,"['Zn', 'Mo']","[6, 1]",6.977976972,0.21,69,1007.44,122.7142857,1.488571429,0.151739714,0.368428571,cubic,112,112,112,48,48,48,67,67,67
mp-972071,V3Mo,"['V', 'Mo']","[3, 1]",7.371335048,0.4,189,2361.25,58,1.7575,0.1283176,0.4265,cubic,293,293,293,137,137,137,25,25,25
mp-972326,TcPt3,"['Tc', 'Pt']","[1, 3]",18.53659966,0.29,265,2138.55,66.75,1.785,0.2262973,0.1605,tetragonal,414,414,355,208,199,199,164,164,169
mp-973374,LiMg2,"['Li', 'Mg']","[1, 2]",1.425083488,0.3,28,766.5633333,135,1.523333333,0.116127,1.846333333,orthorhombic,71,41,49,8,10,30,7,16,13
mp-974370,PtRh3,"['Pt', 'Rh']","[1, 3]",14.27507681,0.3,273,2188.1,130.5,1.74,0.169855925,0.21625,cubic,396,396,396,212,212,212,150,150,150
mp-974395,Pt3Rh,"['Pt', 'Rh']","[3, 1]",18.58515831,0.34,211,2090.3,91.5,1.76,0.227891975,0.16075,cubic,305,305,305,164,164,164,81,81,81
mp-974616,Pt3Rh,"['Pt', 'Rh']","[3, 1]",18.57543016,0.35,223,2090.3,91.5,1.76,0.227891975,0.16075,tetragonal,308,308,298,187,180,180,84,84,93
mp-975834,MoRu3,"['Mo', 'Ru']","[1, 3]",11.50847049,0.27,286,2679.25,124.75,1.81,0.13605385,0.24125,hexagonal,484,484,491,209,175,175,168,168,138
mp-976055,Li3In,"['Li', 'In']","[3, 1]",2.995154824,0.08,4,447.705,84.25,1.6425,0.11987725,2.67525,tetragonal,4,4,38,11,19,19,27,27,19
mp-976254,Li3Mg,"['Li', 'Mg']","[3, 1]",0.932139826,0.47,19,571.0175,103.75,1.615,0.10923075,2.873,cubic,16,16,16,20,20,20,18,18,18
mp-976256,Li3Mg,"['Li', 'Mg']","[3, 1]",0.932384855,0.32,20,571.0175,103.75,1.615,0.10923075,2.873,cubic,24,24,24,17,17,17,14,14,14
